FSTVL_NM,MESURE_DE,AVRG_TP,AVRG_TOP_TP,AVRG_LWET_TP,TOP_TP,LWET_TP,TOP_TP_OCCRRNC_DE,LWET_TP_OCCRRNC_DE,AVRG_ARCSR,AVRG_PARTN_HD,AVRG_WIND_VE,FSTVL_BEGIN_DE,FSTVL_END_DE
(가칭)문화로 동행축제,1,15.4,19.0,11.8,22.4,5.2,3,17,1012.7,60.0,2.7,2021-10-01,2021-10-03
(미확정)동해무릉제,1,20.05,23.35,16.8,28.2,10.5,4,24,1008.65,81.5,2.0,2023-09-22,2023-09-24
(취소) 2020 화성뱃놀이축제,1,20.45,26.200000000000003,16.05,30.0,9.4,1,16,1004.2,82.5,1.0,2020-09-11,2020-09-13
(취소) 2020 화성송산포도축제,1,20.45,26.200000000000003,16.05,30.0,9.4,1,16,1004.2,82.5,1.0,2020-09-05,2020-09-06
(취소) 화성시민 한마음 체육대회,1,13.3,20.4,7.55,25.1,-0.2,1,18,1012.15,76.5,0.8500000000000001,2020-10-17,2020-10-17
(코로나19로 행사취소)합천벚꽃마라톤대회,2,9.233333333333333,16.233333333333334,2.3666666666666667,23.3,-4.8,12,6,1014.5,63.333333333333336,1.1333333333333335,2022-03-20,2022-03-20
(코로나로 일정 미정)서산6쪽마늘축제,1,23.425,28.525,19.5,33.7,13.6,9,2,1004.375,79.0,1.825,2021-06-24,2021-07-21
(코로나로 일정 미정)서산뻘낙지먹물축제,1,21.2,26.25,17.200000000000003,30.5,11.1,1,21,1009.8,79.0,1.9,2021-09-01,2021-09-01
(코로나로 일정 미정)지곡 왕산포 서산갯마을축제,1,22.0,27.35,17.85,33.7,13.6,9,2,1004.3,78.0,1.95,2021-06-08,2019-06-09
2014 안양 아줌마축제,1,25.4,30.049999999999997,21.950000000000003,34.8,20.5,5,23,1000.05,87.0,1.0,2014-08-30,2014-08-31
2014 안양시민축제,1,20.45,26.200000000000003,16.05,30.0,9.4,1,16,1004.2,82.5,1.0,2014-09-26,2014-09-28
2015 안양 시민축제,1,13.3,20.4,7.55,25.1,-0.2,1,18,1012.15,76.5,0.8500000000000001,2015-10-02,2015-10-04
2015 안양 아줌마축제,1,17.05,23.049999999999997,11.65,29.4,7.1,14,6,1000.75,74.5,1.25,2015-05-30,2015-05-31
2016 광복기념음악회,1,25.4,30.049999999999997,21.950000000000003,34.8,20.5,5,23,1000.05,87.0,1.0,2016-08-15,2016-08-15
2016 대가야체험축제,2,13.55,19.8,7.65,28.0,1.3,12,2,1011.05,57.0,2.9,2016-04-07,2016-04-10
2016 대구약령시한방문화축제,21,19.765217391304347,25.821739130434782,14.208695652173914,33.6,9.3,1,3,1004.3739130434782,55.43478260869565,2.3304347826086955,2016-05-04,2016-05-08
2016 안양 시민축제,1,20.45,26.200000000000003,16.05,30.0,9.4,1,16,1004.2,82.5,1.0,2016-09-24,2016-09-25
2016 안양 아줌마축제,1,17.05,23.049999999999997,11.65,29.4,7.1,14,6,1000.75,74.5,1.25,2016-05-28,2016-05-29
2016 제5회 안양공공예술프로젝트,1,6.2,12.625,0.7999999999999998,25.1,-0.2,1,18,1014.35,71.0,0.9500000000000001,2016-10-15,2016-12-15
2016 평생학습 박람회 & 제6회 도서관책문화축제,1,14.7,20.35,9.55,24.3,2.2,1,17,1016.55,71.0,1.6,2016-10-01,2016-10-01
2017 겨울공주군밤축제,2,0.6599999999999999,6.26,-3.9799999999999995,14.2,-7.7,7,1,1016.8,65.0,1.44,2017-12-22,2018-01-28
2017 광복기념음악회,1,25.4,30.049999999999997,21.950000000000003,34.8,20.5,5,23,1000.05,87.0,1.0,2017-08-15,2017-08-15
2017 대구약령시한방문화축제,21,19.765217391304347,25.821739130434782,14.208695652173914,33.6,9.3,1,3,1004.3739130434782,55.43478260869565,2.3304347826086955,2017-05-03,2017-05-07
2017 물의나라화천 쪽배축제,1,25.525,29.975,22.075000000000003,33.0,17.0,6,3,999.675,78.75,1.425,2017-07-29,2017-08-13
2017 안산시 평생학습 박람회 & 제7회 안산시도서관책문화축제,1,14.7,20.35,9.55,24.3,2.2,1,17,1016.55,71.0,1.6,2017-10-14,2017-10-14
2017 안양 시민축제,1,20.45,26.200000000000003,16.05,30.0,9.4,1,16,1004.2,82.5,1.0,2017-09-15,2017-09-17
2017 안양 아줌마축제,1,17.05,23.049999999999997,11.65,29.4,7.1,14,6,1000.75,74.5,1.25,2017-05-27,2017-05-28
2017 안양충훈벚꽃축제,2,12.15,19.200000000000003,5.05,25.5,-1.4,11,2,1008.5,56.5,1.7,2017-04-07,2017-04-09
2017 얼음나라화천 산천어축제,2,-1.4666666666666668,5.05,-7.3,11.2,-9.5,23,6,1014.6666666666666,62.666666666666664,1.3,2017-01-14,2016-02-05
2017 음식 문화축제,20,21.51904761904762,26.452380952380953,17.361904761904764,29.8,10.5,1,22,1009.8380952380952,72.47619047619048,1.7666666666666668,2017-09-22,2017-09-24
2018 계룡산벚꽃축제,2,13.1,19.799999999999997,7.050000000000001,26.9,0.6,11,3,1009.8499999999999,53.0,1.95,2018-04-06,2018-04-15
2018 계룡산산신제,2,15.675,21.775,10.2,26.9,0.6,1,3,1005.95,62.25,1.775,2018-04-28,2018-05-01
2018 공주 석장리 세계구석기축제,1,18.25,23.75,13.350000000000001,29.3,8.6,1,6,1002.05,71.5,1.6,2018-05-04,2018-05-07
2018 광복기념음악회,1,25.4,30.049999999999997,21.950000000000003,34.8,20.5,5,23,1000.05,87.0,1.0,2018-08-15,2018-08-15
2018 대구약령시한방문화축제,21,19.765217391304347,25.821739130434782,14.208695652173914,33.6,9.3,1,3,1004.3739130434782,55.43478260869565,2.3304347826086955,2018-05-03,2018-05-07
2018 마곡사토요무대,1,26.175,30.225,22.975,31.6,17.3,5,1,1000.4,84.5,1.45,2018-07-07,2018-08-25
2018 백제어울마당,2,14.024999999999999,20.525,8.45,26.9,0.6,1,3,1011.5,63.75,1.6,2018-04-14,2018-10-28
2018 안산 김홍도축제,1,14.7,20.35,9.55,24.3,2.2,1,17,1016.55,71.0,1.6,2018-10-12,2018-10-14
2018 안산시 평생학습 한마당 & 제8회 안산시도서관책문화축제,1,14.7,20.35,9.55,24.3,2.2,1,17,1016.55,71.0,1.6,2018-10-09,2018-10-09
2018 안양 시민축제,1,20.45,26.200000000000003,16.05,30.0,9.4,1,16,1004.2,82.5,1.0,2018-09-14,2018-09-16
2018 안양여성축제,1,17.05,23.049999999999997,11.65,29.4,7.1,14,6,1000.75,74.5,1.25,2018-05-12,2018-05-13
2018 안양충훈벚꽃축제,2,12.15,19.200000000000003,5.05,25.5,-1.4,11,2,1008.5,56.5,1.7,2018-04-07,2018-04-15
2018 웅진성수문병 근무교대식,2,10.925,17.225,5.475,26.9,0.6,7,3,1012.175,62.75,1.6,2018-04-21,2018-11-04
2018 음식 문화축제,20,14.735,20.6,9.65,26.7,0.3,1,31,1015.2950000000001,69.05,1.5050000000000001,2018-10-05,2018-10-07
2018 전주비빔밥축제,20,15.614285714285716,21.785714285714285,10.5,28.3,3.9,7,31,1012.5857142857143,69.76190476190476,1.5523809523809524,2018-10-25,2018-10-28
2018 종로한복축제,20,15.18695652173913,20.378260869565217,10.747826086956522,26.5,3.5,4,27,1009.008695652174,61.56521739130435,1.934782608695652,2018-10-05,2018-10-07
2019 강남페스티벌,20,18.511904761904763,23.326190476190476,14.392857142857142,31.0,11.9,1,30,1006.3738095238094,63.07142857142857,2.0095238095238095,2019-09-26,2019-10-05
2019 강남페스티벌 패션쇼,20,15.252380952380953,20.371428571428574,10.861904761904762,26.5,3.5,1,30,1009.0095238095239,60.714285714285715,2.0095238095238095,2019-10-03,2019-10-05
2019 계룡산벚꽃축제,2,13.1,19.799999999999997,7.050000000000001,26.9,0.6,11,3,1009.8499999999999,53.0,1.95,2019-04-05,2019-04-14
2019 계룡산산신제,2,13.1,19.799999999999997,7.050000000000001,26.9,0.6,11,3,1009.8499999999999,53.0,1.95,2019-04-20,2019-04-21
2019 공주 석장리 구석기축제,1,18.25,23.75,13.350000000000001,29.3,8.6,1,6,1002.05,71.5,1.6,2019-05-03,2019-05-06
2019 광복기념음악회,1,25.4,30.049999999999997,21.950000000000003,34.8,20.5,5,23,1000.05,87.0,1.0,2019-08-15,2019-08-15
2019 군포철쭉축제,20,13.315000000000001,16.794999999999998,10.379999999999999,19.2,5.1,28,1,1006.78,73.1,6.67,2019-04-24,2019-04-28
2019 대구약령시한방문화축제,21,19.765217391304347,25.821739130434782,14.208695652173914,33.6,9.3,1,3,1004.3739130434782,55.43478260869565,2.3304347826086955,2019-05-02,2019-05-06
2019 대한민국 온천대축제,12,15.1,21.295652173913044,9.81304347826087,25.5,0.4,4,31,1012.7869565217391,76.69565217391305,1.7956521739130433,2019-10-02,2019-10-06
2019 무한청춘 페스티벌,20,19.933333333333334,25.66190476190476,15.571428571428571,31.4,8.1,1,22,1005.3904761904762,77.66666666666667,1.2238095238095237,2019-09-06,2019-09-08
